date,publication_date,region,metric,value
2021-01-03,2021-01-04 12:00,TH,indikation_beruf_voll,0
2021-01-03,2021-01-04 12:00,TH,indikation_medizinisch_dosen,0
2021-01-03,2021-01-04 12:00,TH,indikation_medizinisch_erst,0
2021-01-03,2021-01-04 12:00,TH,indikation_medizinisch_voll,0
2021-01-03,2021-01-04 12:00,TH,indikation_pflegeheim_dosen,413
2021-01-03,2021-01-04 12:00,TH,indikation_pflegeheim_erst,413
2021-01-03,2021-01-04 12:00,TH,indikation_pflegeheim_voll,0
2021-01-03,2021-01-04 12:00,TH,dosen_differenz_zum_vortag,
2021-01-03,2021-01-04 12:00,TH,dosen_erst_differenz_zum_vortag,
2021-01-03,2021-01-04 12:00,TH,dosen_voll_differenz_zum_vortag,
2021-01-03,2021-01-04 12:00,TH,impf_quote_dosen,0.03796795504594123
2021-01-03,2021-01-04 12:00,TH,impf_quote_erst,0.03796795504594123
2021-01-03,2021-01-04 12:00,TH,impf_quote_voll,0
2021-01-03,2021-01-04 12:00,TH,impf_inzidenz_dosen,0.37967955045941226
2021-01-03,2021-01-04 12:00,TH,impf_inzidenz_erst,0.37967955045941226
2021-01-03,2021-01-04 12:00,TH,impf_inzidenz_voll,0
2021-01-03,2021-01-04 12:00,DE,dosen_kumulativ,265986
2021-01-03,2021-01-04 12:00,DE,personen_erst_kumulativ,265986
2021-01-03,2021-01-04 12:00,DE,personen_voll_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_biontech_kumulativ,265986
2021-01-03,2021-01-04 12:00,DE,dosen_erst_biontech_kumulativ,265986
2021-01-03,2021-01-04 12:00,DE,dosen_voll_biontech_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_moderna_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_erst_moderna_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_voll_moderna_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_astrazeneca_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_erst_astrazeneca_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,dosen_voll_astrazeneca_kumulativ,0
2021-01-03,2021-01-04 12:00,DE,indikation_alter_dosen,62805
2021-01-03,2021-01-04 12:00,DE,indikation_alter_erst,62805
2021-01-03,2021-01-04 12:00,DE,indikation_alter_voll,0
2021-01-03,2021-01-04 12:00,DE,indikation_beruf_dosen,123103
2021-01-03,2021-01-04 12:00,DE,indikation_beruf_erst,123103
2021-01-03,2021-01-04 12:00,DE,indikation_beruf_voll,0
2021-01-03,2021-01-04 12:00,DE,indikation_medizinisch_dosen,7999
2021-01-03,2021-01-04 12:00,DE,indikation_medizinisch_erst,7999
2021-01-03,2021-01-04 12:00,DE,indikation_medizinisch_voll,0
2021-01-03,2021-01-04 12:00,DE,indikation_pflegeheim_dosen,114654
2021-01-03,2021-01-04 12:00,DE,indikation_pflegeheim_erst,114654
2021-01-03,2021-01-04 12:00,DE,indikation_pflegeheim_voll,0
2021-01-03,2021-01-04 12:00,DE,dosen_differenz_zum_vortag,22892
2021-01-03,2021-01-04 12:00,DE,dosen_erst_differenz_zum_vortag,
2021-01-03,2021-01-04 12:00,DE,dosen_voll_differenz_zum_vortag,
2021-01-03,2021-01-04 12:00,DE,impf_quote_dosen,0.3198226752047463
2021-01-03,2021-01-04 12:00,DE,impf_quote_erst,0.3198226752047463
2021-01-03,2021-01-04 12:00,DE,impf_quote_voll,0
2021-01-03,2021-01-04 12:00,DE,impf_inzidenz_dosen,3.198226752047463
2021-01-03,2021-01-04 12:00,DE,impf_inzidenz_erst,3.1982267520474625
2021-01-03,2021-01-04 12:00,DE,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,BW,dosen_kumulativ,32182
2021-01-04,2021-01-05 12:00,BW,personen_erst_kumulativ,32182
2021-01-04,2021-01-05 12:00,BW,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_biontech_kumulativ,32182
2021-01-04,2021-01-05 12:00,BW,dosen_erst_biontech_kumulativ,32182
2021-01-04,2021-01-05 12:00,BW,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BW,indikation_alter_dosen,15546
2021-01-04,2021-01-05 12:00,BW,indikation_alter_erst,15546
2021-01-04,2021-01-05 12:00,BW,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,BW,indikation_beruf_dosen,9828
2021-01-04,2021-01-05 12:00,BW,indikation_beruf_erst,9828
2021-01-04,2021-01-05 12:00,BW,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,BW,indikation_medizinisch_dosen,1716
2021-01-04,2021-01-05 12:00,BW,indikation_medizinisch_erst,1716
2021-01-04,2021-01-05 12:00,BW,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,BW,indikation_pflegeheim_dosen,5642
2021-01-04,2021-01-05 12:00,BW,indikation_pflegeheim_erst,5642
2021-01-04,2021-01-05 12:00,BW,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,BW,dosen_differenz_zum_vortag,4758
2021-01-04,2021-01-05 12:00,BW,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BW,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BW,impf_quote_dosen,0.28991763715774416
2021-01-04,2021-01-05 12:00,BW,impf_quote_erst,0.28991763715774416
2021-01-04,2021-01-05 12:00,BW,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,BW,impf_inzidenz_dosen,2.8991763715774415
2021-01-04,2021-01-05 12:00,BW,impf_inzidenz_erst,2.8991763715774415
2021-01-04,2021-01-05 12:00,BW,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,BY,dosen_kumulativ,77876
2021-01-04,2021-01-05 12:00,BY,personen_erst_kumulativ,77876
2021-01-04,2021-01-05 12:00,BY,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_biontech_kumulativ,77876
2021-01-04,2021-01-05 12:00,BY,dosen_erst_biontech_kumulativ,77876
2021-01-04,2021-01-05 12:00,BY,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BY,indikation_alter_dosen,18188
2021-01-04,2021-01-05 12:00,BY,indikation_alter_erst,18188
2021-01-04,2021-01-05 12:00,BY,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,BY,indikation_beruf_dosen,38306
2021-01-04,2021-01-05 12:00,BY,indikation_beruf_erst,38306
2021-01-04,2021-01-05 12:00,BY,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,BY,indikation_medizinisch_dosen,1554
2021-01-04,2021-01-05 12:00,BY,indikation_medizinisch_erst,1554
2021-01-04,2021-01-05 12:00,BY,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,BY,indikation_pflegeheim_dosen,26500
2021-01-04,2021-01-05 12:00,BY,indikation_pflegeheim_erst,26500
2021-01-04,2021-01-05 12:00,BY,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,BY,dosen_differenz_zum_vortag,11618
2021-01-04,2021-01-05 12:00,BY,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BY,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BY,impf_quote_dosen,0.593352842041711
2021-01-04,2021-01-05 12:00,BY,impf_quote_erst,0.593352842041711
2021-01-04,2021-01-05 12:00,BY,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,BY,impf_inzidenz_dosen,5.93352842041711
2021-01-04,2021-01-05 12:00,BY,impf_inzidenz_erst,5.933528420417111
2021-01-04,2021-01-05 12:00,BY,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,BE,dosen_kumulativ,19389
2021-01-04,2021-01-05 12:00,BE,personen_erst_kumulativ,19389
2021-01-04,2021-01-05 12:00,BE,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_biontech_kumulativ,19389
2021-01-04,2021-01-05 12:00,BE,dosen_erst_biontech_kumulativ,19389
2021-01-04,2021-01-05 12:00,BE,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BE,indikation_alter_dosen,11608
2021-01-04,2021-01-05 12:00,BE,indikation_alter_erst,11608
2021-01-04,2021-01-05 12:00,BE,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,BE,indikation_beruf_dosen,6783
2021-01-04,2021-01-05 12:00,BE,indikation_beruf_erst,6783
2021-01-04,2021-01-05 12:00,BE,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,BE,indikation_medizinisch_dosen,105
2021-01-04,2021-01-05 12:00,BE,indikation_medizinisch_erst,105
2021-01-04,2021-01-05 12:00,BE,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,BE,indikation_pflegeheim_dosen,12575
2021-01-04,2021-01-05 12:00,BE,indikation_pflegeheim_erst,12575
2021-01-04,2021-01-05 12:00,BE,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,BE,dosen_differenz_zum_vortag,1631
2021-01-04,2021-01-05 12:00,BE,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BE,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BE,impf_quote_dosen,0.528383909375987
2021-01-04,2021-01-05 12:00,BE,impf_quote_erst,0.528383909375987
2021-01-04,2021-01-05 12:00,BE,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,BE,impf_inzidenz_dosen,5.2838390937598705
2021-01-04,2021-01-05 12:00,BE,impf_inzidenz_erst,5.28383909375987
2021-01-04,2021-01-05 12:00,BE,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,BB,dosen_kumulativ,3334
2021-01-04,2021-01-05 12:00,BB,personen_erst_kumulativ,3334
2021-01-04,2021-01-05 12:00,BB,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_biontech_kumulativ,3334
2021-01-04,2021-01-05 12:00,BB,dosen_erst_biontech_kumulativ,3334
2021-01-04,2021-01-05 12:00,BB,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,BB,indikation_alter_dosen,227
2021-01-04,2021-01-05 12:00,BB,indikation_alter_erst,227
2021-01-04,2021-01-05 12:00,BB,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,BB,indikation_beruf_dosen,3087
2021-01-04,2021-01-05 12:00,BB,indikation_beruf_erst,3087
2021-01-04,2021-01-05 12:00,BB,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,BB,indikation_medizinisch_dosen,20
2021-01-04,2021-01-05 12:00,BB,indikation_medizinisch_erst,20
2021-01-04,2021-01-05 12:00,BB,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,BB,indikation_pflegeheim_dosen,224
2021-01-04,2021-01-05 12:00,BB,indikation_pflegeheim_erst,224
2021-01-04,2021-01-05 12:00,BB,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,BB,dosen_differenz_zum_vortag,25
2021-01-04,2021-01-05 12:00,BB,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BB,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,BB,impf_quote_dosen,0.1322022782092658
2021-01-04,2021-01-05 12:00,BB,impf_quote_erst,0.1322022782092658
2021-01-04,2021-01-05 12:00,BB,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,BB,impf_inzidenz_dosen,1.3220227820926582
2021-01-04,2021-01-05 12:00,BB,impf_inzidenz_erst,1.3220227820926582
2021-01-04,2021-01-05 12:00,BB,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,HB,dosen_kumulativ,2653
2021-01-04,2021-01-05 12:00,HB,personen_erst_kumulativ,2653
2021-01-04,2021-01-05 12:00,HB,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_biontech_kumulativ,2653
2021-01-04,2021-01-05 12:00,HB,dosen_erst_biontech_kumulativ,2653
2021-01-04,2021-01-05 12:00,HB,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HB,indikation_alter_dosen,942
2021-01-04,2021-01-05 12:00,HB,indikation_alter_erst,942
2021-01-04,2021-01-05 12:00,HB,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,HB,indikation_beruf_dosen,811
2021-01-04,2021-01-05 12:00,HB,indikation_beruf_erst,811
2021-01-04,2021-01-05 12:00,HB,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,HB,indikation_medizinisch_dosen,18
2021-01-04,2021-01-05 12:00,HB,indikation_medizinisch_erst,18
2021-01-04,2021-01-05 12:00,HB,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,HB,indikation_pflegeheim_dosen,651
2021-01-04,2021-01-05 12:00,HB,indikation_pflegeheim_erst,651
2021-01-04,2021-01-05 12:00,HB,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,HB,dosen_differenz_zum_vortag,700
2021-01-04,2021-01-05 12:00,HB,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HB,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HB,impf_quote_dosen,0.3894586334156388
2021-01-04,2021-01-05 12:00,HB,impf_quote_erst,0.3894586334156388
2021-01-04,2021-01-05 12:00,HB,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,HB,impf_inzidenz_dosen,3.894586334156388
2021-01-04,2021-01-05 12:00,HB,impf_inzidenz_erst,3.894586334156388
2021-01-04,2021-01-05 12:00,HB,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,HH,dosen_kumulativ,4756
2021-01-04,2021-01-05 12:00,HH,personen_erst_kumulativ,4756
2021-01-04,2021-01-05 12:00,HH,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_biontech_kumulativ,4756
2021-01-04,2021-01-05 12:00,HH,dosen_erst_biontech_kumulativ,4756
2021-01-04,2021-01-05 12:00,HH,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HH,indikation_alter_dosen,1704
2021-01-04,2021-01-05 12:00,HH,indikation_alter_erst,1704
2021-01-04,2021-01-05 12:00,HH,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,HH,indikation_beruf_dosen,2698
2021-01-04,2021-01-05 12:00,HH,indikation_beruf_erst,2698
2021-01-04,2021-01-05 12:00,HH,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,HH,indikation_medizinisch_dosen,0
2021-01-04,2021-01-05 12:00,HH,indikation_medizinisch_erst,0
2021-01-04,2021-01-05 12:00,HH,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,HH,indikation_pflegeheim_dosen,2060
2021-01-04,2021-01-05 12:00,HH,indikation_pflegeheim_erst,2060
2021-01-04,2021-01-05 12:00,HH,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,HH,dosen_differenz_zum_vortag,616
2021-01-04,2021-01-05 12:00,HH,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HH,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HH,impf_quote_dosen,0.25746337940715214
2021-01-04,2021-01-05 12:00,HH,impf_quote_erst,0.25746337940715214
2021-01-04,2021-01-05 12:00,HH,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,HH,impf_inzidenz_dosen,2.5746337940715214
2021-01-04,2021-01-05 12:00,HH,impf_inzidenz_erst,2.5746337940715214
2021-01-04,2021-01-05 12:00,HH,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,HE,dosen_kumulativ,37795
2021-01-04,2021-01-05 12:00,HE,personen_erst_kumulativ,37795
2021-01-04,2021-01-05 12:00,HE,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_biontech_kumulativ,37795
2021-01-04,2021-01-05 12:00,HE,dosen_erst_biontech_kumulativ,37795
2021-01-04,2021-01-05 12:00,HE,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,HE,indikation_alter_dosen,10329
2021-01-04,2021-01-05 12:00,HE,indikation_alter_erst,10329
2021-01-04,2021-01-05 12:00,HE,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,HE,indikation_beruf_dosen,22051
2021-01-04,2021-01-05 12:00,HE,indikation_beruf_erst,22051
2021-01-04,2021-01-05 12:00,HE,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,HE,indikation_medizinisch_dosen,1492
2021-01-04,2021-01-05 12:00,HE,indikation_medizinisch_erst,1492
2021-01-04,2021-01-05 12:00,HE,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,HE,indikation_pflegeheim_dosen,14561
2021-01-04,2021-01-05 12:00,HE,indikation_pflegeheim_erst,14561
2021-01-04,2021-01-05 12:00,HE,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,HE,dosen_differenz_zum_vortag,4390
2021-01-04,2021-01-05 12:00,HE,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HE,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,HE,impf_quote_dosen,0.6010578745817483
2021-01-04,2021-01-05 12:00,HE,impf_quote_erst,0.6010578745817483
2021-01-04,2021-01-05 12:00,HE,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,HE,impf_inzidenz_dosen,6.010578745817483
2021-01-04,2021-01-05 12:00,HE,impf_inzidenz_erst,6.010578745817483
2021-01-04,2021-01-05 12:00,HE,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,MV,dosen_kumulativ,13832
2021-01-04,2021-01-05 12:00,MV,personen_erst_kumulativ,13832
2021-01-04,2021-01-05 12:00,MV,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_biontech_kumulativ,13832
2021-01-04,2021-01-05 12:00,MV,dosen_erst_biontech_kumulativ,13832
2021-01-04,2021-01-05 12:00,MV,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,MV,indikation_alter_dosen,242
2021-01-04,2021-01-05 12:00,MV,indikation_alter_erst,242
2021-01-04,2021-01-05 12:00,MV,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,MV,indikation_beruf_dosen,7738
2021-01-04,2021-01-05 12:00,MV,indikation_beruf_erst,7738
2021-01-04,2021-01-05 12:00,MV,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,MV,indikation_medizinisch_dosen,29
2021-01-04,2021-01-05 12:00,MV,indikation_medizinisch_erst,29
2021-01-04,2021-01-05 12:00,MV,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,MV,indikation_pflegeheim_dosen,5968
2021-01-04,2021-01-05 12:00,MV,indikation_pflegeheim_erst,5968
2021-01-04,2021-01-05 12:00,MV,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,MV,dosen_differenz_zum_vortag,1773
2021-01-04,2021-01-05 12:00,MV,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,MV,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,MV,impf_quote_dosen,0.8601251882612064
2021-01-04,2021-01-05 12:00,MV,impf_quote_erst,0.8601251882612064
2021-01-04,2021-01-05 12:00,MV,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,MV,impf_inzidenz_dosen,8.601251882612065
2021-01-04,2021-01-05 12:00,MV,impf_inzidenz_erst,8.601251882612065
2021-01-04,2021-01-05 12:00,MV,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,NI,dosen_kumulativ,8665
2021-01-04,2021-01-05 12:00,NI,personen_erst_kumulativ,8665
2021-01-04,2021-01-05 12:00,NI,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_biontech_kumulativ,8665
2021-01-04,2021-01-05 12:00,NI,dosen_erst_biontech_kumulativ,8665
2021-01-04,2021-01-05 12:00,NI,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NI,indikation_alter_dosen,1791
2021-01-04,2021-01-05 12:00,NI,indikation_alter_erst,1791
2021-01-04,2021-01-05 12:00,NI,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,NI,indikation_beruf_dosen,4198
2021-01-04,2021-01-05 12:00,NI,indikation_beruf_erst,4198
2021-01-04,2021-01-05 12:00,NI,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,NI,indikation_medizinisch_dosen,1915
2021-01-04,2021-01-05 12:00,NI,indikation_medizinisch_erst,1915
2021-01-04,2021-01-05 12:00,NI,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,NI,indikation_pflegeheim_dosen,5251
2021-01-04,2021-01-05 12:00,NI,indikation_pflegeheim_erst,5251
2021-01-04,2021-01-05 12:00,NI,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,NI,dosen_differenz_zum_vortag,3271
2021-01-04,2021-01-05 12:00,NI,dosen_erst_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,NI,dosen_voll_differenz_zum_vortag,
2021-01-04,2021-01-05 12:00,NI,impf_quote_dosen,0.10839911088960079
2021-01-04,2021-01-05 12:00,NI,impf_quote_erst,0.10839911088960079
2021-01-04,2021-01-05 12:00,NI,impf_quote_voll,0
2021-01-04,2021-01-05 12:00,NI,impf_inzidenz_dosen,1.083991108896008
2021-01-04,2021-01-05 12:00,NI,impf_inzidenz_erst,1.083991108896008
2021-01-04,2021-01-05 12:00,NI,impf_inzidenz_voll,0
2021-01-04,2021-01-05 12:00,NW,dosen_kumulativ,62692
2021-01-04,2021-01-05 12:00,NW,personen_erst_kumulativ,62692
2021-01-04,2021-01-05 12:00,NW,personen_voll_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_biontech_kumulativ,62692
2021-01-04,2021-01-05 12:00,NW,dosen_erst_biontech_kumulativ,62692
2021-01-04,2021-01-05 12:00,NW,dosen_voll_biontech_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_erst_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_voll_moderna_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_erst_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,dosen_voll_astrazeneca_kumulativ,0
2021-01-04,2021-01-05 12:00,NW,indikation_alter_dosen,0
2021-01-04,2021-01-05 12:00,NW,indikation_alter_erst,0
2021-01-04,2021-01-05 12:00,NW,indikation_alter_voll,0
2021-01-04,2021-01-05 12:00,NW,indikation_beruf_dosen,25744
2021-01-04,2021-01-05 12:00,NW,indikation_beruf_erst,25744
2021-01-04,2021-01-05 12:00,NW,indikation_beruf_voll,0
2021-01-04,2021-01-05 12:00,NW,indikation_medizinisch_dosen,0
2021-01-04,2021-01-05 12:00,NW,indikation_medizinisch_erst,0
2021-01-04,2021-01-05 12:00,NW,indikation_medizinisch_voll,0
2021-01-04,2021-01-05 12:00,NW,indikation_pflegeheim_dosen,36956
2021-01-04,2021-01-05 12:00,NW,indikation_pflegeheim_erst,36956
2021-01-04,2021-01-05 12:00,NW,indikation_pflegeheim_voll,0
2021-01-04,2021-01-05 12:00,NW,dosen_differenz_zum_vortag,4435
